"USER_TESTING_NO","SCALE_CODE","YYYYMM","RAW_TOTAL_SCORE","ORIGIN_TOTAL_SCORE","SUBS_YN"
bcac844394064d46aedf,I01,202507,"31","31",
bcac844394064d46aedf,J01,202507,"13","13",
bcac844394064d46aedf,K01,202507,"37","37",
bcac844394064d46aedf,L01,202507,"23","23",
bcb29423af794ab7b730,A01,202507,"15","15",
bcb29423af794ab7b730,B01,202507,"12","12",
bcb29423af794ab7b730,C01,202507,"31","31",
bcb29423af794ab7b730,D01,202507,"25","25",
bcb29423af794ab7b730,E01,202507,"14","14",
bcb29423af794ab7b730,F01,202507,"20","20",
bcb29423af794ab7b730,G01,202507,"25","25",
bcb29423af794ab7b730,H01,202507,"20","20",
bcb29423af794ab7b730,I01,202507,"28","28",
bcb29423af794ab7b730,J01,202507,"28","28",
bcb29423af794ab7b730,K01,202507,"43","43",
bcb29423af794ab7b730,L01,202507,"10","10",
bd2327d166bd4aa99aae,A01,202507,"9","9",
bd2327d166bd4aa99aae,B01,202507,"6","6",
bd2327d166bd4aa99aae,C01,202507,"29","29",
bd2327d166bd4aa99aae,D01,202507,"26","26",
bd2327d166bd4aa99aae,E01,202507,"21","21",
bd2327d166bd4aa99aae,F01,202507,"16","16",
bd2327d166bd4aa99aae,G01,202507,"20","20",
bd2327d166bd4aa99aae,H01,202507,"18","18",
bd2327d166bd4aa99aae,I01,202507,"28","28",
bd2327d166bd4aa99aae,J01,202507,"24","24",
bd2327d166bd4aa99aae,K01,202507,"36","36",
bd2327d166bd4aa99aae,L01,202507,"18","18",
bd5741f1fde14a0a9a22,A01,202507,"15","15",
bd5741f1fde14a0a9a22,B01,202507,"11","11",
bd5741f1fde14a0a9a22,C01,202507,"21","21",
bd5741f1fde14a0a9a22,D01,202507,"14","14",
bd5741f1fde14a0a9a22,E01,202507,"18","18",
bd5741f1fde14a0a9a22,F01,202507,"4","4",
bd5741f1fde14a0a9a22,G01,202507,"8","8",
bd5741f1fde14a0a9a22,H01,202507,"19","19",
bd5741f1fde14a0a9a22,I01,202507,"25","25",
bd5741f1fde14a0a9a22,J01,202507,"20","20",
bd5741f1fde14a0a9a22,K01,202507,"36","36",
bd5741f1fde14a0a9a22,L01,202507,"24","24",
bd7de36c210b419a88a6,A01,202507,"8","8",
bd7de36c210b419a88a6,B01,202507,"11","11",
bd7de36c210b419a88a6,C01,202507,"22","22",
bd7de36c210b419a88a6,D01,202507,"17","17",
bd7de36c210b419a88a6,E01,202507,"29","29",
bd7de36c210b419a88a6,F01,202507,"10","10",
bd7de36c210b419a88a6,G01,202507,"9","9",
bd7de36c210b419a88a6,H01,202507,"15","15",
bd7de36c210b419a88a6,I01,202507,"20","20",
bd7de36c210b419a88a6,J01,202507,"20","20",
bd7de36c210b419a88a6,K01,202507,"34","34",
bd7de36c210b419a88a6,L01,202507,"23","23",
bdd1d3a916f342609f5c,A01,202507,"5","5",
bdd1d3a916f342609f5c,B01,202507,"6","6",
bdd1d3a916f342609f5c,C01,202507,"18","18",
bdd1d3a916f342609f5c,D01,202507,"17","17",
bdd1d3a916f342609f5c,E01,202507,"25","25",
bdd1d3a916f342609f5c,F01,202507,"7","7",
bdd1d3a916f342609f5c,G01,202507,"10","10",
bdd1d3a916f342609f5c,H01,202507,"11","11",
bdd1d3a916f342609f5c,I01,202507,"12","12",
bdd1d3a916f342609f5c,J01,202507,"15","15",
bdd1d3a916f342609f5c,K01,202507,"17","17",
bdd1d3a916f342609f5c,L01,202507,"14","14",
be00c4957f9c4927b91c,A01,202507,"15","15",
be00c4957f9c4927b91c,B01,202507,"7","7",
be00c4957f9c4927b91c,C01,202507,"25","25",
be00c4957f9c4927b91c,D01,202507,"26","26",
be00c4957f9c4927b91c,E01,202507,"38","38",
be00c4957f9c4927b91c,F01,202507,"4","4",
be00c4957f9c4927b91c,G01,202507,"24","24",
be00c4957f9c4927b91c,H01,202507,"21","21",
be00c4957f9c4927b91c,I01,202507,"30","30",
be00c4957f9c4927b91c,J01,202507,"28","28",
be00c4957f9c4927b91c,K01,202507,"32","32",
be00c4957f9c4927b91c,L01,202507,"26","26",
be31b317fd9845fa949f,A01,202507,"11","11",
be31b317fd9845fa949f,B01,202507,"9","9",
be31b317fd9845fa949f,C01,202507,"20","20",
be31b317fd9845fa949f,D01,202507,"23","23",
be31b317fd9845fa949f,E01,202507,"30","30",
be31b317fd9845fa949f,F01,202507,"16","16",
be31b317fd9845fa949f,G01,202507,"16","16",
be31b317fd9845fa949f,H01,202507,"15","15",
be31b317fd9845fa949f,I01,202507,"20","20",
be31b317fd9845fa949f,J01,202507,"20","20",
be31b317fd9845fa949f,K01,202507,"21","21",
be31b317fd9845fa949f,L01,202507,"24","24",
be68781c6d92478b87a4,A01,202507,"7","7",
be68781c6d92478b87a4,B01,202507,"7","7",
be68781c6d92478b87a4,C01,202507,"13","13",
be68781c6d92478b87a4,D01,202507,"15","15",
be68781c6d92478b87a4,E01,202507,"26","26",
be68781c6d92478b87a4,F01,202507,"14","14",
be68781c6d92478b87a4,G01,202507,"15","15",
be68781c6d92478b87a4,H01,202507,"19","19",
be68781c6d92478b87a4,I01,202507,"18","18",
be68781c6d92478b87a4,J01,202507,"15","15",
be68781c6d92478b87a4,K01,202507,"24","24",
be68781c6d92478b87a4,L01,202507,"33","33",
bee9f44b844f406190ca,A01,202507,"13","13",
bee9f44b844f406190ca,B01,202507,"10","10",
bee9f44b844f406190ca,C01,202507,"8","8",
bee9f44b844f406190ca,D01,202507,"12","12",
bee9f44b844f406190ca,E01,202507,"13","13",
beedf4d88fd7464881e5,A01,202507,"30","30",
beedf4d88fd7464881e5,B01,202507,"20","20",
beedf4d88fd7464881e5,C01,202507,"15","15",
beedf4d88fd7464881e5,D01,202507,"25","25",
beedf4d88fd7464881e5,E01,202507,"25","25",
bf20dd99be214edf8bdb,A01,202507,"11","11",
bf20dd99be214edf8bdb,B01,202507,"10","10",
bf20dd99be214edf8bdb,C01,202507,"25","25",
bf20dd99be214edf8bdb,D01,202507,"24","24",
bf20dd99be214edf8bdb,E01,202507,"24","24",
bf20dd99be214edf8bdb,F01,202507,"20","20",
bf20dd99be214edf8bdb,G01,202507,"18","18",
bf20dd99be214edf8bdb,H01,202507,"15","15",
bf20dd99be214edf8bdb,I01,202507,"21","21",
bf20dd99be214edf8bdb,J01,202507,"19","19",
bf20dd99be214edf8bdb,K01,202507,"38","38",
bf20dd99be214edf8bdb,L01,202507,"18","18",
bf9027cd657447499ffa,A01,202507,"13","13",
bf9027cd657447499ffa,B01,202507,"5","5",
bf9027cd657447499ffa,C01,202507,"32","32",
bf9027cd657447499ffa,D01,202507,"30","30",
bf9027cd657447499ffa,E01,202507,"29","29",
bf9027cd657447499ffa,F01,202507,"20","20",
bf9027cd657447499ffa,G01,202507,"19","19",
bf9027cd657447499ffa,H01,202507,"16","16",
bf9027cd657447499ffa,I01,202507,"34","34",
bf9027cd657447499ffa,J01,202507,"27","27",
bf9027cd657447499ffa,K01,202507,"38","38",
bf9027cd657447499ffa,L01,202507,"27","27",
bfc0b996d97445448b97,A01,202507,"7","7",
bfc0b996d97445448b97,B01,202507,"7","7",
bfc0b996d97445448b97,C01,202507,"24","24",
bfc0b996d97445448b97,D01,202507,"15","15",
bfc0b996d97445448b97,E01,202507,"35","35",
bfc0b996d97445448b97,F01,202507,"8","8",
bfc0b996d97445448b97,G01,202507,"5","5",
bfc0b996d97445448b97,H01,202507,"19","19",
bfc0b996d97445448b97,I01,202507,"32","32",
bfc0b996d97445448b97,J01,202507,"26","26",
bfc0b996d97445448b97,K01,202507,"28","28",
bfc0b996d97445448b97,L01,202507,"36","36",
c007523929014684b4c0,A01,202507,"13","13",
c007523929014684b4c0,B01,202507,"11","11",
c007523929014684b4c0,C01,202507,"20","20",
c007523929014684b4c0,D01,202507,"22","22",
c007523929014684b4c0,E01,202507,"36","36",
c007523929014684b4c0,F01,202507,"14","14",
c007523929014684b4c0,G01,202507,"17","17",
c007523929014684b4c0,H01,202507,"9","9",
c007523929014684b4c0,I01,202507,"19","19",
c007523929014684b4c0,J01,202507,"28","28",
c007523929014684b4c0,K01,202507,"15","15",
c007523929014684b4c0,L01,202507,"10","10",
c053733f14d6487e9d88,A01,202507,"11","11",
c053733f14d6487e9d88,B01,202507,"7","7",
c053733f14d6487e9d88,C01,202507,"27","27",
c053733f14d6487e9d88,D01,202507,"25","25",
c053733f14d6487e9d88,E01,202507,"18","18",
c053733f14d6487e9d88,F01,202507,"16","16",
c053733f14d6487e9d88,G01,202507,"19","19",
c053733f14d6487e9d88,H01,202507,"13","13",
c053733f14d6487e9d88,I01,202507,"24","24",
c053733f14d6487e9d88,J01,202507,"23","23",
c053733f14d6487e9d88,K01,202507,"38","38",
c053733f14d6487e9d88,L01,202507,"13","13",
c0ab71ab3c2d478b9ed6,A01,202507,"11","11",
c0ab71ab3c2d478b9ed6,B01,202507,"6","6",
c0ab71ab3c2d478b9ed6,C01,202507,"30","30",
c0ab71ab3c2d478b9ed6,D01,202507,"27","27",
c0ab71ab3c2d478b9ed6,E01,202507,"21","21",
c0ab71ab3c2d478b9ed6,F01,202507,"20","20",
c0ab71ab3c2d478b9ed6,G01,202507,"20","20",
c0ab71ab3c2d478b9ed6,H01,202507,"17","17",
c0ab71ab3c2d478b9ed6,I01,202507,"31","31",
c0ab71ab3c2d478b9ed6,J01,202507,"18","18",
c0ab71ab3c2d478b9ed6,K01,202507,"43","43",
c0ab71ab3c2d478b9ed6,L01,202507,"20","20",
c0b66ffc8f8c488d907d,A01,202507,"30","30",
c0b66ffc8f8c488d907d,B01,202507,"20","20",
c0b66ffc8f8c488d907d,C01,202507,"15","15",
c0b66ffc8f8c488d907d,D01,202507,"25","25",
c0b66ffc8f8c488d907d,E01,202507,"25","25",
c0c6e51afbad447e8d90,A01,202507,"18","18",
c0c6e51afbad447e8d90,B01,202507,"12","12",
c0c6e51afbad447e8d90,C01,202507,"9","9",
c0c6e51afbad447e8d90,D01,202507,"15","15",
c0c6e51afbad447e8d90,E01,202507,"15","15",
c0ee9eb3dd5a4353b94f,A01,202507,"7","7",
c0ee9eb3dd5a4353b94f,B01,202507,"8","8",
c0ee9eb3dd5a4353b94f,C01,202507,"22","22",
c0ee9eb3dd5a4353b94f,D01,202507,"21","21",
c0ee9eb3dd5a4353b94f,E01,202507,"29","29",
c0ee9eb3dd5a4353b94f,F01,202507,"10","10",
c0ee9eb3dd5a4353b94f,G01,202507,"11","11",
c0ee9eb3dd5a4353b94f,H01,202507,"10","10",
c0ee9eb3dd5a4353b94f,I01,202507,"17","17",
c0ee9eb3dd5a4353b94f,J01,202507,"20","20",
c0ee9eb3dd5a4353b94f,K01,202507,"21","21",
c0ee9eb3dd5a4353b94f,L01,202507,"19","19",
c11fe08a12a74beca003,A01,202507,"10","10",
c11fe08a12a74beca003,B01,202507,"9","9",
c11fe08a12a74beca003,C01,202507,"29","29",
c11fe08a12a74beca003,D01,202507,"25","25",
c11fe08a12a74beca003,E01,202507,"29","29",
c11fe08a12a74beca003,F01,202507,"14","14",
c11fe08a12a74beca003,G01,202507,"21","21",
c11fe08a12a74beca003,H01,202507,"16","16",
c11fe08a12a74beca003,I01,202507,"27","27",
c11fe08a12a74beca003,J01,202507,"19","19",
c11fe08a12a74beca003,K01,202507,"31","31",
c11fe08a12a74beca003,L01,202507,"24","24",
c1d0e1b4c9594b598c39,A01,202507,"11","11",
c1d0e1b4c9594b598c39,B01,202507,"11","11",
c1d0e1b4c9594b598c39,C01,202507,"18","18",
c1d0e1b4c9594b598c39,D01,202507,"26","26",
c1d0e1b4c9594b598c39,E01,202507,"39","39",
c1d0e1b4c9594b598c39,F01,202507,"20","20",
c1d0e1b4c9594b598c39,G01,202507,"20","20",
c1d0e1b4c9594b598c39,H01,202507,"7","7",
c1d0e1b4c9594b598c39,I01,202507,"28","28",
c1d0e1b4c9594b598c39,J01,202507,"24","24",
c1d0e1b4c9594b598c39,K01,202507,"25","25",
c1d0e1b4c9594b598c39,L01,202507,"31","31",
c207934260754e4b93fe,A01,202507,"26","26",
c207934260754e4b93fe,B01,202507,"19","19",
c207934260754e4b93fe,C01,202507,"11","11",
c207934260754e4b93fe,D01,202507,"21","21",
c207934260754e4b93fe,E01,202507,"19","19",
c2e47de55aa945a2a60a,A01,202507,"15","15",
c2e47de55aa945a2a60a,B01,202507,"12","12",
c2e47de55aa945a2a60a,C01,202507,"22","22",
c2e47de55aa945a2a60a,D01,202507,"21","21",
c2e47de55aa945a2a60a,E01,202507,"30","30",
c2e47de55aa945a2a60a,F01,202507,"16","16",
c2e47de55aa945a2a60a,G01,202507,"15","15",
c2e47de55aa945a2a60a,H01,202507,"18","18",
c2e47de55aa945a2a60a,I01,202507,"19","19",
c2e47de55aa945a2a60a,J01,202507,"31","31",
c2e47de55aa945a2a60a,K01,202507,"23","23",
c2e47de55aa945a2a60a,L01,202507,"39","39",
c36bd17b65694633851e,A01,202507,"15","15",
c36bd17b65694633851e,B01,202507,"15","15",
c36bd17b65694633851e,C01,202507,"23","23",
c36bd17b65694633851e,D01,202507,"27","27",
c36bd17b65694633851e,E01,202507,"42","42",
c36bd17b65694633851e,F01,202507,"20","20",
c36bd17b65694633851e,G01,202507,"25","25",
c36bd17b65694633851e,H01,202507,"25","25",
c36bd17b65694633851e,I01,202507,"35","35",
c36bd17b65694633851e,J01,202507,"40","40",
c36bd17b65694633851e,K01,202507,"45","45",
c36bd17b65694633851e,L01,202507,"40","40",
c53872f17e854bde8fc1,A01,202507,"19","19",
c53872f17e854bde8fc1,B01,202507,"15","15",
c53872f17e854bde8fc1,C01,202507,"8","8",
c53872f17e854bde8fc1,D01,202507,"21","21",
c53872f17e854bde8fc1,E01,202507,"17","17",
c54de4fcd85143f28d8a,A01,202507,"7","7",
c54de4fcd85143f28d8a,B01,202507,"14","14",
c54de4fcd85143f28d8a,C01,202507,"16","16",
c54de4fcd85143f28d8a,D01,202507,"17","17",
c54de4fcd85143f28d8a,E01,202507,"18","18",
c54de4fcd85143f28d8a,F01,202507,"4","4",
c54de4fcd85143f28d8a,G01,202507,"19","19",
c54de4fcd85143f28d8a,H01,202507,"13","13",
c54de4fcd85143f28d8a,I01,202507,"14","14",
c54de4fcd85143f28d8a,J01,202507,"24","24",
c54de4fcd85143f28d8a,K01,202507,"27","27",
c54de4fcd85143f28d8a,L01,202507,"24","24",
c67173fe4f7a47c193c6,A01,202507,"12","12",
c67173fe4f7a47c193c6,B01,202507,"15","15",
c67173fe4f7a47c193c6,C01,202507,"28","28",
c67173fe4f7a47c193c6,D01,202507,"26","26",
c67173fe4f7a47c193c6,E01,202507,"11","11",
c67173fe4f7a47c193c6,F01,202507,"20","20",
c67173fe4f7a47c193c6,G01,202507,"24","24",
c67173fe4f7a47c193c6,H01,202507,"18","18",
c67173fe4f7a47c193c6,I01,202507,"35","35",
c67173fe4f7a47c193c6,J01,202507,"31","31",
c67173fe4f7a47c193c6,K01,202507,"45","45",
c67173fe4f7a47c193c6,L01,202507,"16","16",
c68ec0ab4872495a9998,A01,202507,"12","12",
c68ec0ab4872495a9998,B01,202507,"5","5",
c68ec0ab4872495a9998,C01,202507,"35","35",
c68ec0ab4872495a9998,D01,202507,"35","35",
c68ec0ab4872495a9998,E01,202507,"10","10",
c68ec0ab4872495a9998,F01,202507,"20","20",
c68ec0ab4872495a9998,G01,202507,"24","24",
c68ec0ab4872495a9998,H01,202507,"25","25",
c68ec0ab4872495a9998,I01,202507,"35","35",
c68ec0ab4872495a9998,J01,202507,"25","25",
c68ec0ab4872495a9998,K01,202507,"45","45",
c68ec0ab4872495a9998,L01,202507,"12","12",
c840e1294fd84b5eadce,A01,202508,"12","12",
c840e1294fd84b5eadce,B01,202508,"15","15",
c840e1294fd84b5eadce,C01,202508,"31","31",
c840e1294fd84b5eadce,D01,202508,"29","29",
c840e1294fd84b5eadce,E01,202508,"20","20",
c840e1294fd84b5eadce,F01,202508,"18","18",
c840e1294fd84b5eadce,G01,202508,"19","19",
c840e1294fd84b5eadce,H01,202508,"23","23",
c840e1294fd84b5eadce,I01,202508,"31","31",
c840e1294fd84b5eadce,J01,202508,"17","17",
c840e1294fd84b5eadce,K01,202508,"41","41",
c840e1294fd84b5eadce,L01,202508,"21","21",
c8f0debb4c6447688290,A01,202507,"8","8",
c8f0debb4c6447688290,B01,202507,"12","12",
c8f0debb4c6447688290,C01,202507,"22","22",
c8f0debb4c6447688290,D01,202507,"25","25",
c8f0debb4c6447688290,E01,202507,"31","31",
c8f0debb4c6447688290,F01,202507,"11","11",
c8f0debb4c6447688290,G01,202507,"16","16",
c8f0debb4c6447688290,H01,202507,"15","15",
c8f0debb4c6447688290,I01,202507,"21","21",
c8f0debb4c6447688290,J01,202507,"34","34",
c8f0debb4c6447688290,K01,202507,"37","37",
c8f0debb4c6447688290,L01,202507,"36","36",
c9ac0e9c363346bf9938,A01,202507,"10","10",
c9ac0e9c363346bf9938,B01,202507,"10","10",
c9ac0e9c363346bf9938,C01,202507,"28","28",
c9ac0e9c363346bf9938,D01,202507,"26","26",
c9ac0e9c363346bf9938,E01,202507,"34","34",
c9ac0e9c363346bf9938,F01,202507,"15","15",
c9ac0e9c363346bf9938,G01,202507,"21","21",
c9ac0e9c363346bf9938,H01,202507,"23","23",
c9ac0e9c363346bf9938,I01,202507,"26","26",
c9ac0e9c363346bf9938,J01,202507,"31","31",
c9ac0e9c363346bf9938,K01,202507,"36","36",
c9ac0e9c363346bf9938,L01,202507,"15","15",
ca244a8f4abd4b4ba655,A01,202507,"11","11",
ca244a8f4abd4b4ba655,B01,202507,"10","10",
ca244a8f4abd4b4ba655,C01,202507,"22","22",
ca244a8f4abd4b4ba655,D01,202507,"19","19",
ca244a8f4abd4b4ba655,E01,202507,"35","35",
ca244a8f4abd4b4ba655,F01,202507,"13","13",
ca244a8f4abd4b4ba655,G01,202507,"16","16",
ca244a8f4abd4b4ba655,H01,202507,"14","14",
ca244a8f4abd4b4ba655,I01,202507,"27","27",
ca244a8f4abd4b4ba655,J01,202507,"27","27",
ca244a8f4abd4b4ba655,K01,202507,"24","24",
ca244a8f4abd4b4ba655,L01,202507,"29","29",
ca41735f37ff480da525,A01,202507,"12","12",
ca41735f37ff480da525,B01,202507,"4","4",
ca41735f37ff480da525,C01,202507,"33","33",
ca41735f37ff480da525,D01,202507,"27","27",
ca41735f37ff480da525,E01,202507,"39","39",
ca41735f37ff480da525,F01,202507,"11","11",
ca41735f37ff480da525,G01,202507,"23","23",
ca41735f37ff480da525,H01,202507,"16","16",
ca41735f37ff480da525,I01,202507,"34","34",
ca41735f37ff480da525,J01,202507,"24","24",
ca41735f37ff480da525,K01,202507,"43","43",
ca41735f37ff480da525,L01,202507,"26","26",
ca67093b5c444ed5802b,A01,202507,"11","11",
ca67093b5c444ed5802b,B01,202507,"9","9",
ca67093b5c444ed5802b,C01,202507,"19","19",
ca67093b5c444ed5802b,D01,202507,"22","22",
ca67093b5c444ed5802b,E01,202507,"29","29",
ca67093b5c444ed5802b,F01,202507,"14","14",
ca67093b5c444ed5802b,G01,202507,"16","16",
ca67093b5c444ed5802b,H01,202507,"23","23",
ca67093b5c444ed5802b,I01,202507,"33","33",
ca67093b5c444ed5802b,J01,202507,"18","18",
ca67093b5c444ed5802b,K01,202507,"16","16",
ca67093b5c444ed5802b,L01,202507,"20","20",
cc823aee31b741d5a1b1,A01,202507,"11","11",
cc823aee31b741d5a1b1,B01,202507,"11","11",
cc823aee31b741d5a1b1,C01,202507,"18","18",
cc823aee31b741d5a1b1,D01,202507,"26","26",
cc823aee31b741d5a1b1,E01,202507,"39","39",
cc823aee31b741d5a1b1,F01,202507,"20","20",
cc823aee31b741d5a1b1,G01,202507,"20","20",
cc823aee31b741d5a1b1,H01,202507,"7","7",
cc823aee31b741d5a1b1,I01,202507,"28","28",
cc823aee31b741d5a1b1,J01,202507,"24","24",
cc823aee31b741d5a1b1,K01,202507,"25","25",
cc823aee31b741d5a1b1,L01,202507,"31","31",
cd358397b22f449d88e7,A01,202507,"12","12",
cd358397b22f449d88e7,B01,202507,"8","8",
cd358397b22f449d88e7,C01,202507,"27","27",
cd358397b22f449d88e7,D01,202507,"23","23",
cd358397b22f449d88e7,E01,202507,"24","24",
cd358397b22f449d88e7,F01,202507,"14","14",
cd358397b22f449d88e7,G01,202507,"20","20",
cd358397b22f449d88e7,H01,202507,"19","19",
cd358397b22f449d88e7,I01,202507,"28","28",
cd358397b22f449d88e7,J01,202507,"27","27",
cd358397b22f449d88e7,K01,202507,"45","45",
cd358397b22f449d88e7,L01,202507,"17","17",
cd3ae3efd6f04a98895b,A01,202507,"6","6",
cd3ae3efd6f04a98895b,B01,202507,"6","6",
cd3ae3efd6f04a98895b,C01,202507,"20","20",
cd3ae3efd6f04a98895b,D01,202507,"16","16",
cd3ae3efd6f04a98895b,E01,202507,"23","23",
cd3ae3efd6f04a98895b,F01,202507,"7","7",
cd3ae3efd6f04a98895b,G01,202507,"14","14",
cd3ae3efd6f04a98895b,H01,202507,"15","15",
cd3ae3efd6f04a98895b,I01,202507,"14","14",
cd3ae3efd6f04a98895b,J01,202507,"12","12",
cd3ae3efd6f04a98895b,K01,202507,"17","17",
cd3ae3efd6f04a98895b,L01,202507,"12","12",
ceb6a0f21bbc4730bd3e,A01,202507,"19","19",
ceb6a0f21bbc4730bd3e,B01,202507,"7","7",
ceb6a0f21bbc4730bd3e,C01,202507,"9","9",
ceb6a0f21bbc4730bd3e,D01,202507,"8","8",
ceb6a0f21bbc4730bd3e,E01,202507,"11","11",
ced4d463855342f5aaf7,A01,202507,"10","10",
ced4d463855342f5aaf7,B01,202507,"9","9",
ced4d463855342f5aaf7,C01,202507,"23","23",
ced4d463855342f5aaf7,D01,202507,"25","25",
ced4d463855342f5aaf7,E01,202507,"35","35",
ced4d463855342f5aaf7,F01,202507,"18","18",
ced4d463855342f5aaf7,G01,202507,"17","17",
ced4d463855342f5aaf7,H01,202507,"19","19",
ced4d463855342f5aaf7,I01,202507,"26","26",
ced4d463855342f5aaf7,J01,202507,"29","29",
ced4d463855342f5aaf7,K01,202507,"32","32",
ced4d463855342f5aaf7,L01,202507,"16","16",
cf28c76ce460442bbc3d,A01,202507,"16","16",
cf28c76ce460442bbc3d,B01,202507,"8","8",
cf28c76ce460442bbc3d,C01,202507,"8","8",
cf28c76ce460442bbc3d,D01,202507,"12","12",
cf28c76ce460442bbc3d,E01,202507,"11","11",
cf30065bc07743bbadd2,A01,202507,"6","6",
cf30065bc07743bbadd2,B01,202507,"12","12",
cf30065bc07743bbadd2,C01,202507,"17","17",
cf30065bc07743bbadd2,D01,202507,"21","21",
cf30065bc07743bbadd2,E01,202507,"28","28",
cf30065bc07743bbadd2,F01,202507,"17","17",
cf30065bc07743bbadd2,G01,202507,"15","15",
cf30065bc07743bbadd2,H01,202507,"21","21",
cf30065bc07743bbadd2,I01,202507,"22","22",
cf30065bc07743bbadd2,J01,202507,"26","26",
cf30065bc07743bbadd2,K01,202507,"31","31",
cf30065bc07743bbadd2,L01,202507,"30","30",
cf41ae060c004ea98306,A01,202507,"14","14",
cf41ae060c004ea98306,B01,202507,"4","4",
cf41ae060c004ea98306,C01,202507,"33","33",
cf41ae060c004ea98306,D01,202507,"28","28",
cf41ae060c004ea98306,E01,202507,"21","21",
cf41ae060c004ea98306,F01,202507,"20","20",
cf41ae060c004ea98306,G01,202507,"22","22",
cf41ae060c004ea98306,H01,202507,"23","23",
cf41ae060c004ea98306,I01,202507,"35","35",
cf41ae060c004ea98306,J01,202507,"15","15",
cf41ae060c004ea98306,K01,202507,"45","45",
cf41ae060c004ea98306,L01,202507,"14","14",
cf49ce7806024b96a052,A01,202508,"4","4",
cf49ce7806024b96a052,B01,202508,"9","9",
cf49ce7806024b96a052,C01,202508,"17","17",
cf49ce7806024b96a052,D01,202508,"22","22",
cf49ce7806024b96a052,E01,202508,"29","29",
cf49ce7806024b96a052,F01,202508,"8","8",
cf49ce7806024b96a052,G01,202508,"13","13",
cf49ce7806024b96a052,H01,202508,"13","13",
cf49ce7806024b96a052,I01,202508,"15","15",
cf49ce7806024b96a052,J01,202508,"19","19",
cf49ce7806024b96a052,K01,202508,"22","22",
cf49ce7806024b96a052,L01,202508,"23","23",
cf6824972a0243718a64,A01,202507,"12","12",
cf6824972a0243718a64,B01,202507,"9","9",
cf6824972a0243718a64,C01,202507,"25","25",
cf6824972a0243718a64,D01,202507,"21","21",
cf6824972a0243718a64,E01,202507,"21","21",
cf6824972a0243718a64,F01,202507,"16","16",
cf6824972a0243718a64,G01,202507,"19","19",
cf6824972a0243718a64,H01,202507,"14","14",
cf6824972a0243718a64,I01,202507,"22","22",
cf6824972a0243718a64,J01,202507,"27","27",
cf6824972a0243718a64,K01,202507,"36","36",
cf6824972a0243718a64,L01,202507,"29","29",
d06b7b495a8f4534831b,A01,202507,"10","10",
d06b7b495a8f4534831b,B01,202507,"9","9",
d06b7b495a8f4534831b,C01,202507,"18","18",
d06b7b495a8f4534831b,D01,202507,"21","21",
d06b7b495a8f4534831b,E01,202507,"21","21",
d06b7b495a8f4534831b,F01,202507,"12","12",
d06b7b495a8f4534831b,G01,202507,"18","18",
d06b7b495a8f4534831b,H01,202507,"14","14",
d06b7b495a8f4534831b,I01,202507,"21","21",
d06b7b495a8f4534831b,J01,202507,"27","27",
d06b7b495a8f4534831b,K01,202507,"22","22",
d06b7b495a8f4534831b,L01,202507,"22","22",
d0eb13bd94f54b3cbb4d,A01,202507,"11","11",
d0eb13bd94f54b3cbb4d,B01,202507,"9","9",
d0eb13bd94f54b3cbb4d,C01,202507,"24","24",
d0eb13bd94f54b3cbb4d,D01,202507,"23","23",
d0eb13bd94f54b3cbb4d,E01,202507,"31","31",
d0eb13bd94f54b3cbb4d,F01,202507,"16","16",
d0eb13bd94f54b3cbb4d,G01,202507,"15","15",
d0eb13bd94f54b3cbb4d,H01,202507,"13","13",
d0eb13bd94f54b3cbb4d,I01,202507,"21","21",
d0eb13bd94f54b3cbb4d,J01,202507,"24","24",
d0eb13bd94f54b3cbb4d,K01,202507,"33","33",
d0eb13bd94f54b3cbb4d,L01,202507,"20","20",
d0ed9248364c4ebeb383,A01,202507,"4","4",
d0ed9248364c4ebeb383,B01,202507,"6","6",
d0ed9248364c4ebeb383,C01,202507,"22","22",
d0ed9248364c4ebeb383,D01,202507,"25","25",
d0ed9248364c4ebeb383,E01,202507,"26","26",
d0ed9248364c4ebeb383,F01,202507,"10","10",
d0ed9248364c4ebeb383,G01,202507,"15","15",
d0ed9248364c4ebeb383,H01,202507,"17","17",
d0ed9248364c4ebeb383,I01,202507,"23","23",
d0ed9248364c4ebeb383,J01,202507,"24","24",
d0ed9248364c4ebeb383,K01,202507,"24","24",
d0ed9248364c4ebeb383,L01,202507,"30","30",
d105317042704db88136,A01,202507,"30","30",
d105317042704db88136,B01,202507,"20","20",
d105317042704db88136,C01,202507,"14","14",
d105317042704db88136,D01,202507,"25","25",
d105317042704db88136,E01,202507,"25","25",
d123c22376f74e12a4e2,A01,202508,"10","10",
d123c22376f74e12a4e2,B01,202508,"7","7",
d123c22376f74e12a4e2,C01,202508,"17","17",
d123c22376f74e12a4e2,D01,202508,"19","19",
d123c22376f74e12a4e2,E01,202508,"25","25",
d123c22376f74e12a4e2,F01,202508,"10","10",
d123c22376f74e12a4e2,G01,202508,"12","12",
d123c22376f74e12a4e2,H01,202508,"13","13",
d123c22376f74e12a4e2,I01,202508,"20","20",
d123c22376f74e12a4e2,J01,202508,"21","21",
d123c22376f74e12a4e2,K01,202508,"27","27",
d123c22376f74e12a4e2,L01,202508,"24","24",
d142804bc178431fb5a4,A01,202507,"12","12",
d142804bc178431fb5a4,B01,202507,"8","8",
d142804bc178431fb5a4,C01,202507,"28","28",
